Voltage,Current,Power
19.8977156814851,0.703125,13.99058133854421
19.91752535417684,0.693359375,13.810002931118706
19.89551460674157,0.615234375,12.240404494382021
19.897715681485096,0.673828125,13.4076404494382
19.877906008793357,0.7421875,14.75313336590132
19.86029741084514,0.8203125,16.2916502198339
19.85149311187103,0.849609375,16.86601465559355
19.83388451392281,0.8203125,16.269983390327305
19.855895261358082,0.76171875,15.124607718612602
19.869101709819244,0.76171875,15.134667318026377
19.849292037127505,0.771484375,15.31341866145579
19.849292037127505,0.810546875,16.088781631656083
19.864699560332195,0.771484375,15.325305324865658
19.85149311187103,0.78125,15.508978993649242
19.838286663409868,0.80078125,15.886127992183683
19.85809633610161,0.732421875,14.544504152418172
19.831683439179283,0.7421875,14.718827552515874
19.855895261358082,0.7421875,14.736797264289201
19.840487738153392,0.72265625,14.337852467024913
19.875704934049825,0.83984375,16.692486565705906
19.83388451392281,0.8203125,16.269983390327305
19.831683439179283,0.869140625,17.23652173913043
19.803069467513435,0.654296875,12.957086468001954
19.79866731802638,0.166015625,3.286888128969223
19.781058720078164,0.1953125,3.863488031265266
19.794265168539326,0.263671875,5.219191011235955
19.811873766487544,0.33203125,6.578161211529068
19.78325979482169,0.46875,9.273403028822667
19.79866731802638,0.2734375,5.413698094772838
19.785460869565217,0.33203125,6.569391304347826
19.84709096238398,0.01953125,0.38763849535906214
19.84488988764045,0.048828125,0.9689887640449437
19.842688812896924,0.078125,1.5502100635075722
19.849292037127505,-0.009765625,-0.19384074255007328
19.822879140205178,0.1953125,3.8716560820713237
19.789863019052277,0.546875,10.822581338544214
19.785460869565217,0.60546875,11.979478260869564
19.75464582315584,0.234375,4.62999511480215
19.84268881289692,0.01953125,0.387552515876893
19.862498485588667,0.048828125,0.9698485588666341
19.80967269174402,0.33203125,6.577430385930631
19.79866731802638,0.361328125,7.15381533952125
19.78105872007816,0.341796875,6.761104054714215
19.781058720078164,0.234375,4.63618563751832
19.75684689789936,0.390625,7.717518319491938
19.745841524181724,0.283203125,5.592084025403027
19.77225442110405,0.37109375,7.337360039081582
19.77445549584758,0.400390625,7.917506595017097
19.756846897899365,0.3125,6.174014655593552
19.75244474841231,0.380859375,7.522903761602344
19.759047972642893,0.302734375,5.981743038593064
19.825080214948706,0.205078125,4.065690278456278
19.86029741084514,0.0390625,0.7757928676111382
19.86690063507572,-0.01953125,-0.38802540302882266
19.84488988764045,-0.13671875,-2.7131685393258427
19.80747161700049,0.76171875,15.087722520762092
19.820678065461653,0.927734375,18.388324377137277
19.816275915974593,0.986328125,19.54535026868588
19.82948236443576,0.91796875,18.20284513922814
19.842688812896924,0.9375,18.602520762090865
19.831683439179283,0.947265625,18.785872007816312
19.825080214948706,0.966796875,19.166825598436738
19.825080214948702,0.9765625,19.360429897410842
19.84268881289692,0.9765625,19.377625793844647
19.83828666340987,0.947265625,18.792127015144118
19.827281289692234,0.9765625,19.36257938446507
19.849292037127505,0.908203125,18.027189057156814
19.855895261358082,0.87890625,17.451470444553003
19.842688812896924,0.966796875,19.183849535906205
19.83828666340987,0.927734375,18.404660478749392
19.84709096238398,0.908203125,18.025190034196388
19.853694186614558,0.95703125,19.000605764533464
19.869101709819248,0.869140625,17.26904347826087
19.875704934049825,0.91796875,18.24527601367855
19.862498485588667,0.849609375,16.875364924279435
19.840487738153396,0.8984375,17.82543820224719
19.838286663409868,0.947265625,18.792127015144114
19.842688812896924,0.95703125,18.99007327796776
19.862498485588667,0.947265625,18.815062042012702
19.84488988764045,0.87890625,17.441797752808988
19.85809633610161,0.91796875,18.229111871030774
19.86029741084514,0.859375,17.067443087445042
19.8735038593063,0.8984375,17.855101123595503
19.855895261358086,0.8984375,17.839280898876407
19.84488988764045,0.9765625,19.379775280898876
19.84488988764045,0.8984375,17.829393258426965
19.85149311187103,0.91796875,18.223050317537858
19.86029741084514,0.95703125,19.006925256472886
19.864699560332195,0.859375,17.07122618466048
19.85809633610161,0.95703125,19.004818759159743
19.84268881289692,0.87890625,17.439863214460186
19.849292037127505,0.927734375,18.414870542256963
19.825080214948706,0.95703125,18.97322129946263
19.794265168539326,0.908203125,17.977213483146066
19.78105872007816,0.888671875,17.578870542256958
19.785460869565213,0.8984375,17.775999999999996
19.712825403028827,0.849609375,16.748201270151444
19.7194286272594,0.888671875,17.524101612115288
19.717227552515876,0.927734375,18.292349780166095
19.712825403028823,0.810546875,15.978169027845627
